STATION,STATION_NAME,CITY_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,Date_Year,Date_Month,Cooling degree days,Heating degree days,Number days with maximum temperature greater than or equal 90.0 F,Number days with maximum temperature less than or equal to 32.0 F,Number days with minimum temperature less than or equal to 0.0 F,Number days with minimum temperature less than or equal to 32.0 F,Number of days with greater than or equal to 0.1 inch of precipitation,Number of days with greater than or equal to 0.5 inch of precipitation,Number of days with greater than or equal to 1.0 inch of precipitation,Extreme maximum daily precipitation,Maximum snow depth,Number days with snow depth > 1 inc,Total precipitation,Total snow fall,Extreme maximum daily temperature,Extreme minimum daily temperature,Monthly Mean maximum temperature,Monthly Mean minimum temperature,Monthly mean temperature
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,200801,2008,01,0,895,0,2,0,21,4,2,0,63,0,0,174,10,65,15,431,286,359
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,200802,2008,02,0,810,0,4,0,21,6,2,2,141,2,2,393,37,68,11,454,283,369
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,200803,2008,03,0,617,0,0,0,10,6,3,1,151,0,0,367,0,68,28,539,357,448
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,200804,2008,04,9,261,0,0,0,1,7,1,0,88,0,0,219,0,87,31,658,468,563
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,200805,2008,05,37,149,0,0,0,0,7,4,1,157,0,0,455,0,84,42,709,514,612
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,200806,2008,06,347,0,8,0,0,0,4,1,1,196,0,0,287,0,98,56,860,667,764
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,200807,2008,07,452,0,11,0,0,0,7,1,1,166,0,0,345,0,96,65,881,704,793
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,200808,2008,08,310,0,1,0,0,0,2,2,1,173,0,0,244,0,90,58,836,656,746
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,200809,2008,09,180,12,3,0,0,0,7,2,1,219,0,0,431,0,93,53,785,622,704
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,200810,2008,10,19,274,0,0,0,0,3,1,0,63,0,0,159,0,81,36,655,476,566
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,200811,2008,11,0,576,0,0,0,9,8,3,1,116,0,0,402,10,72,23,520,391,456
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,200812,2008,12,0,809,0,3,0,19,8,3,1,272,0,0,557,4,66,15,466,308,387
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,200901,2009,01,0,1107,0,11,0,30,3,2,1,147,2,1,270,41,53,6,355,226,291
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,200902,2009,02,0,774,0,2,0,21,2,1,0,51,8,4,84,84,69,15,460,281,371
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,200903,2009,03,0,653,0,2,0,10,6,0,0,39,6,4,162,90,74,13,523,350,437
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,200904,2009,04,42,320,3,0,0,0,9,3,0,75,0,0,399,0,93,34,655,456,556
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,200905,2009,05,86,79,0,0,0,0,8,5,0,97,0,0,484,0,87,44,741,559,650
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,200906,2009,06,205,15,1,0,0,0,11,4,1,103,0,0,479,0,90,52,789,632,711
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,200907,2009,07,347,0,4,0,0,0,7,2,1,142,0,0,335,0,92,60,850,668,759
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,200908,2009,08,418,0,7,0,0,0,9,6,5,273,0,0,1029,0,95,62,860,703,782
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,200909,2009,09,119,19,0,0,0,0,6,2,1,200,0,0,365,0,85,51,757,603,680
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,200910,2009,10,10,269,0,0,0,0,9,4,2,141,0,0,551,0,80,38,642,486,564
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,200911,2009,11,0,417,0,0,0,1,7,1,0,76,0,0,206,0,70,31,578,440,509
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,200912,2009,12,0,881,0,3,0,22,9,5,4,213,21,7,886,241,67,17,433,294,364
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,201001,2010,01,0,979,0,8,0,26,3,2,1,125,2,2,219,31,61,14,401,262,332
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,201002,2010,02,0,924,0,3,0,26,9,5,2,185,20,22,575,515,46,13,378,257,318
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,201003,2010,03,0,508,0,0,0,4,9,6,3,257,0,0,733,0,75,29,575,391,483
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,201004,2010,04,25,217,0,0,0,0,6,2,0,98,0,0,265,0,89,40,692,476,584
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,201005,2010,05,162,76,2,0,0,0,6,3,0,62,0,0,253,0,93,42,769,580,675
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,201006,2010,06,404,0,15,0,0,0,4,2,0,95,0,0,205,0,97,58,876,688,782
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,201007,2010,07,527,0,19,0,0,0,6,4,2,288,0,0,628,0,103,61,909,726,818
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,201008,2010,08,441,0,12,0,0,0,3,1,1,187,0,0,219,0,96,60,876,704,790
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,201009,2010,09,244,0,7,0,0,0,6,1,1,241,0,0,348,0,96,54,821,637,729
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,201010,2010,10,19,199,0,0,0,0,7,2,1,300,0,0,501,0,81,41,677,503,590
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,201011,2010,11,0,495,0,0,0,2,3,1,1,123,0,0,176,0,66,30,562,402,482
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,201012,2010,12,0,992,0,5,0,28,3,3,2,109,10,5,324,127,65,19,389,264,327
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,201101,2011,01,0,1098,0,12,0,29,8,2,1,157,13,5,339,252,54,8,354,231,293
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,201102,2011,02,0,771,0,2,0,22,6,2,0,90,6,2,265,61,69,16,462,283,373
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,201103,2011,03,0,637,0,0,0,10,6,3,2,140,0,0,429,0,76,22,527,355,441
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,201104,2011,04,40,279,0,0,0,0,6,3,1,311,0,0,529,0,85,35,664,472,568
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,201105,2011,05,133,52,3,0,0,0,6,0,0,47,0,0,191,0,94,46,770,578,674
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,201106,2011,06,321,0,5,0,0,0,3,2,1,138,0,0,256,0,99,56,848,661,755
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,201107,2011,07,547,0,21,0,0,0,4,2,1,148,0,0,271,0,103,66,919,728,824
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,201108,2011,08,354,0,4,0,0,0,11,10,6,484,0,0,1930,0,96,59,844,678,761
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.86833,-75.23111,201109,2011,09,208,18,0,0,0,0,9,3,3,365,0,0,1027,0,88,50,786,637,712
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.8683,-75.2311,201110,2011,10,14,234,0,0,0,1,7,2,1,147,0,0,371,3,85,31,662,492,577
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.8683,-75.2311,201111,2011,11,0,401,0,0,0,0,4,4,1,166,0,0,387,0,72,34,603,424,514
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.8683,-75.2311,201112,2011,12,0,667,0,0,0,12,5,3,2,204,0,0,437,0,63,26,514,352,433
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.8683,-75.2311,201201,2012,01,0,831,0,3,0,17,6,1,0,68,2,1,259,25,63,14,459,299,379
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.8683,-75.2311,201202,2012,02,0,689,0,1,0,14,4,1,1,103,1,0,184,12,67,19,488,331,410
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.8683,-75.2311,201203,2012,03,4,394,0,0,0,5,3,0,0,27,0,0,79,0,80,27,617,427,522
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.8683,-75.2311,201204,2012,04,20,296,0,0,0,0,5,1,1,187,0,0,254,0,89,37,657,454,556
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.8683,-75.2311,201205,2012,05,140,34,2,0,0,0,7,3,0,87,0,0,335,0,92,50,772,592,682
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.8683,-75.2311,201206,2012,06,270,7,7,0,0,0,5,3,0,99,0,0,294,0,98,52,834,637,736
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.8683,-75.2311,201207,2012,07,527,0,21,0,0,0,4,0,0,46,0,0,148,0,101,64,908,727,818
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.8683,-75.2311,201208,2012,08,430,0,8,0,0,0,9,4,1,110,0,0,537,0,96,64,869,704,787
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.8683,-75.2311,201209,2012,09,181,14,1,0,0,0,7,3,1,312,0,0,548,0,91,51,783,623,703
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.8683,-75.2311,201210,2012,10,31,196,0,0,0,0,5,1,1,268,0,0,408,0,82,37,668,520,594
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.8683,-75.2311,201211,2012,11,0,616,0,0,0,6,3,1,0,51,0,0,105,0,71,28,519,365,442
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.8683,-75.2311,201212,2012,12,0,670,0,0,0,12,9,2,2,128,0,0,442,4,67,29,497,365,431
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.8683,-75.2311,201301,2013,01,0,881,0,5,0,20,7,3,0,85,1,2,334,39,68,12,435,294,364
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.8683,-75.2311,201302,2013,02,0,830,0,4,0,21,8,0,0,49,1,1,212,27,57,18,417,285,351
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.8683,-75.2311,201303,2013,03,0,730,0,0,0,15,6,1,0,90,1,1,242,13,62,28,490,334,412
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.8683,-75.2311,201304,2013,04,17,316,0,0,0,2,5,1,1,123,0,0,231,0,89,31,646,449,548
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.8683,-75.2311,201305,2013,05,107,105,3,0,0,0,8,1,0,54,0,0,233,0,93,41,741,554,648
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.8683,-75.2311,201306,2013,06,294,0,4,0,0,0,11,6,2,350,0,0,1056,0,93,57,836,656,746
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.8683,-75.2311,201307,2013,07,492,0,12,0,0,0,6,3,3,802,0,0,1324,0,98,63,880,731,806
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.8683,-75.2311,201308,2013,08,306,0,0,0,0,0,5,4,4,202,0,0,591,0,89,58,820,673,746
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.8683,-75.2311,201309,2013,09,130,36,1,0,0,0,3,2,2,189,0,0,326,0,94,47,774,585,680
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.8683,-75.2311,201310,2013,10,65,193,0,0,0,0,3,1,1,167,0,0,245,0,86,37,691,522,606
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.8683,-75.2311,201311,2013,11,0,577,0,1,0,9,4,2,1,156,0,0,273,0,71,20,540,369,455
COOP:366889,PHILADELPHIA INTERNATIONAL AIRPORT PA US,"Philadelphia, PA",3,39.8683,-75.2311,201312,2013,12,0,807,0,2,0,19,7,5,1,119,6,2,520,112,68,21,457,317,387
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,200801,2008,01,0,769,0,1,0,15,4,1,0,75,1,1,137,13,73,18,476,324,400
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,200802,2008,02,0,688,0,1,0,16,6,2,2,205,1,1,417,10,74,16,496,324,410
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,200803,2008,03,0,487,0,0,0,2,6,3,0,59,0,0,280,0,74,29,583,397,490
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,200804,2008,04,29,204,0,0,0,0,8,4,1,140,0,0,492,0,85,40,675,502,589
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,200805,2008,05,65,67,0,0,0,0,9,7,5,263,0,0,1066,0,87,48,743,551,647
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,200806,2008,06,394,0,8,0,0,0,9,4,1,149,0,0,480,0,98,58,872,685,779
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,200807,2008,07,495,0,14,0,0,0,5,4,1,109,0,0,360,0,96,65,895,720,808
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,200808,2008,08,406,0,7,0,0,0,5,0,0,48,0,0,123,0,94,64,866,691,779
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,200809,2008,09,280,2,6,0,0,0,8,3,1,350,0,0,641,0,95,56,819,660,740
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,200810,2008,10,44,225,0,0,0,0,2,1,0,84,0,0,113,0,82,36,677,500,589
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,200811,2008,11,0,543,0,0,0,9,3,3,0,76,0,0,243,0,74,26,532,400,466
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,200812,2008,12,0,759,0,1,0,15,5,1,1,166,0,0,297,0,70,16,479,326,403
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,200901,2009,01,0,1028,0,6,0,29,6,2,1,126,1,2,268,19,51,8,383,250,317
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,200902,2009,02,0,698,0,1,0,20,1,0,0,14,0,0,35,1,72,15,495,301,398
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,200903,2009,03,0,607,0,2,0,8,6,1,0,52,4,3,197,55,76,14,536,367,452
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,200904,2009,04,37,270,1,0,0,0,10,3,1,119,0,0,422,0,92,36,668,472,570
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,200905,2009,05,93,73,0,0,0,0,12,8,2,165,0,0,805,0,86,45,738,572,655
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,200906,2009,06,272,5,2,0,0,0,8,5,2,150,0,0,586,0,91,55,815,658,737
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,200907,2009,07,378,0,7,0,0,0,3,1,0,56,0,0,107,0,96,62,858,680,769
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,200908,2009,08,467,0,12,0,0,0,7,1,1,129,0,0,246,0,97,62,884,713,799
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,200909,2009,09,172,8,0,0,0,0,5,2,1,140,0,0,331,0,87,54,779,625,702
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,200910,2009,10,14,208,0,0,0,0,8,5,2,123,0,0,571,0,85,39,661,508,585
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,200911,2009,11,0,376,0,0,0,0,10,5,0,94,0,0,443,0,74,35,595,449,522
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,200912,2009,12,0,835,0,1,0,18,11,5,2,134,16,7,679,166,65,23,443,315,379
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201001,2010,01,0,914,0,6,0,23,4,1,0,68,6,2,156,74,68,16,425,280,353
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201002,2010,02,0,856,0,3,0,21,6,2,0,77,21,20,272,321,50,16,401,283,342
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201003,2010,03,0,419,0,0,0,0,7,4,0,80,0,0,355,0,76,33,598,425,512
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201004,2010,04,40,159,2,0,0,0,5,1,0,62,0,0,150,0,90,41,717,500,609
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201005,2010,05,201,58,3,0,0,0,8,1,0,64,0,0,240,0,93,43,784,603,694
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201006,2010,06,473,0,18,0,0,0,4,1,0,79,0,0,187,0,100,60,898,713,806
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201007,2010,07,566,0,21,0,0,0,6,4,2,186,0,0,517,0,102,63,923,739,831
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201008,2010,08,479,0,13,0,0,0,6,2,0,98,0,0,259,0,98,66,884,719,802
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201009,2010,09,323,0,10,0,0,0,5,2,1,466,0,0,602,0,99,56,854,656,755
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201010,2010,10,42,144,0,0,0,0,4,2,2,127,0,0,340,0,88,40,703,528,616
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201011,2010,11,0,428,0,0,0,1,5,1,1,131,0,0,222,0,69,32,592,417,505
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201012,2010,12,0,933,0,2,0,27,3,2,0,78,2,1,178,21,65,21,407,285,346
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201101,2011,01,0,965,0,3,0,26,4,1,1,152,4,2,225,73,59,17,397,276,337
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201102,2011,02,0,648,0,0,0,16,6,2,0,66,2,0,212,5,77,19,513,322,418
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201103,2011,03,0,594,0,0,0,7,7,2,2,141,0,0,440,2,80,27,540,372,456
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201104,2011,04,44,225,0,0,0,0,7,2,0,74,0,0,320,0,86,36,686,490,588
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201105,2011,05,156,48,3,0,0,0,5,1,0,56,0,0,170,0,98,46,774,593,684
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201106,2011,06,421,0,10,0,0,0,4,1,0,83,0,0,168,0,102,59,879,696,788
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201107,2011,07,613,0,25,0,0,0,5,3,1,105,0,0,303,0,104,67,936,754,845
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201108,2011,08,468,0,12,0,0,0,9,5,3,333,0,0,892,0,100,63,886,713,800
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201109,2011,09,208,14,0,0,0,0,9,5,3,282,0,0,884,0,87,49,776,649,713
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201110,2011,10,15,212,0,0,0,0,9,3,1,118,0,0,391,0,83,34,665,502,584
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201111,2011,11,0,369,0,0,0,0,4,2,0,55,0,0,194,0,73,33,615,433,524
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201112,2011,12,0,613,0,0,0,7,6,3,1,310,0,0,490,0,63,29,526,374,450
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201201,2012,01,0,746,0,1,0,16,6,2,0,63,1,0,219,17,68,17,493,322,408
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201202,2012,02,0,595,0,0,0,5,4,1,1,144,0,0,233,3,72,23,524,363,444
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201203,2012,03,23,272,0,0,0,2,5,0,0,34,0,0,102,0,83,29,664,472,568
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201204,2012,04,27,220,0,0,0,0,4,1,1,127,0,0,192,0,89,40,681,485,583
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201205,2012,05,209,4,2,0,0,0,7,3,1,122,0,0,328,0,91,52,801,627,714
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201206,2012,06,346,0,11,0,0,0,4,2,1,122,0,0,238,0,104,58,859,666,763
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201207,2012,07,595,0,22,0,0,0,7,2,0,69,0,0,281,0,105,67,931,749,840
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201208,2012,08,501,0,15,0,0,0,8,2,0,59,0,0,278,0,98,66,895,724,810
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201209,2012,09,229,5,3,0,0,0,7,2,1,164,0,0,429,0,95,53,807,637,722
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201210,2012,10,45,163,0,0,0,0,6,2,1,385,0,0,582,0,84,41,689,530,610
COOP:448906,WASHINGTON REAGAN NATIONAL AIRPORT VA US,Washington D.C.,3,38.8483,-77.0341,201211,2012,11,0,543,0,0,0,2,1,1,0,50,0,0,60,0,72,31,549,383,466
